,city,state,count,population,lat,lng,per_capita
40908,LINCOLN CITY,OR,49,9790.0,44.9751,-124.0072,0.005005107252298264
40957,GREELEY,CO,49,140984.0,40.4152,-104.7706,0.00034755716960789876
41006,RICHLAND,WA,49,60867.0,46.2824,-119.2939,0.0008050339264297567
41104,ARLINGTON,VA,49,235845.0,38.8786,-77.1011,0.00020776357353346478
41153,UTICA,NY,49,116766.0,43.0962,-75.2261,0.0004196427042118425
41202,CONCORD,NH,49,44049.0,43.2305,-71.5595,0.0011123975572657722
41251,NORTH LAS VEGAS,NV,49,264022.0,36.2883,-115.0888,0.000185590594723167
41300,GOODYEAR,AZ,49,97542.0,33.2614,-112.3622,0.0005023477066289393
41349,ELK GROVE,CA,48,176105.0,38.4161,-121.3842,0.00027256466312711164
41397,WASILLA,AK,48,9267.0,61.577,-149.466,0.005179669796050502
41445,O'FALLON,MO,48,91825.0,38.785,-90.7175,0.000522733460386605
41493,FULLERTON,CA,48,142280.0,33.8841,-117.9279,0.0003373629463030644
41541,OREM,UT,48,97100.0,40.2981,-111.6994,0.0004943357363542739
41589,MARION,IN,48,27528.0,40.5497,-85.6604,0.0017436791630340018
41590,MARION,IN,48,207.0,39.5884,-85.7587,0.2318840579710145
41637,KENOSHA,WI,48,124297.0,42.5865,-87.8773,0.0003861718303740235
41733,HAGERSTOWN,MD,48,195261.0,39.6401,-77.7217,0.0002458248190882972
41781,BRIDGEPORT,CT,48,908251.0,41.1918,-73.1954,5.284882703129421e-05
41877,BINGHAMTON,NY,48,156375.0,42.1014,-75.9093,0.00030695443645083935
41925,WARREN,MI,48,138588.0,42.4934,-83.027,0.00034635033336219586
41973,WATSONVILLE,CA,47,68020.0,36.9206,-121.7708,0.0006909732431637754
42020,WALLA WALLA,WA,47,33842.0,46.0671,-118.3368,0.0013888068081082678
42067,WESTMINSTER,CO,47,115502.0,39.8837,-105.0624,0.00040691936070371077
42114,ABILENE,TX,47,126356.0,32.4543,-99.7384,0.0003719649244990345
42161,ROSEBURG,OR,47,23657.0,43.2231,-123.352,0.0019867269729889675
42208,VENICE,FL,47,25710.0,27.1184,-82.4137,0.0018280824581874758
42255,CHULA VISTA,CA,47,276103.0,32.6281,-117.0144,0.0001702263285802762
42302,COEUR D'ALENE,ID,47,134503.0,47.704,-116.7936,0.000349434585102191
42349,CORVALLIS,OR,46,67187.0,44.5698,-123.2779,0.0006846562579070356
42395,MOSES LAKE,WA,46,25155.0,47.1279,-119.2759,0.0018286622937785729
42441,SHORELINE,WA,46,58673.0,47.7564,-122.3426,0.0007840062720501764
42487,KOKOMO,IN,46,59534.0,40.464,-86.1277,0.0007726677192864582
42533,BUTTE,MT,46,34638.0,45.902,-112.6571,0.0013280212483399733
42579,NORTH PORT,FL,46,76975.0,27.0576,-82.1977,0.000597596622279961
42625,SURFSIDE BEACH,SC,46,4179.0,33.6093,-78.9772,0.011007418042593921
42671,HUNTINGTON,WV,46,202754.0,38.4109,-82.4345,0.00022687591860086608
42717,PEORIA,IL,46,253467.0,40.752,-89.6154,0.0001814831911057455
42763,HOLLYWOOD,FL,46,152764.0,26.0293,-80.1679,0.00030111806446544997
42809,NEWARK,DE,46,30655.0,39.6776,-75.7576,0.001500570869352471
42855,BLOOMINGTON,IN,46,108387.0,39.1637,-86.5257,0.00042440514083792334
42901,SUMMERVILLE,SC,46,50839.0,33.0016,-80.1799,0.0009048171679222645
42947,EUREKA,CA,46,26519.0,40.7943,-124.1564,0.0017346053772766695
42993,FARMINGTON HILLS,MI,45,83562.0,42.486,-83.3771,0.0005385222948230057
43038,MORGANTOWN,WV,45,81912.0,39.6383,-79.9464,0.0005493700556694989
43128,CAMBRIDGE,OH,45,10087.0,40.0221,-81.5869,0.0044611876672945375
43173,PANAMA CITY,FL,45,169810.0,30.1995,-85.6003,0.0002650020611271421
43218,MONROE,WA,45,19632.0,47.8595,-121.9851,0.0022921760391198046
43263,GIG HARBOR,WA,45,11917.0,47.3352,-122.5964,0.0037761181505412437
43308,SAN TAN VALLEY,AZ,45,101207.0,33.1786,-111.5629,0.00044463327635440236
43353,ROYAL PALM BEACH,FL,45,38874.0,26.7038,-80.2241,0.0011575860472295108
43398,YOUNGSTOWN,OH,45,319065.0,41.0993,-80.6463,0.00014103709275539467
43443,HEMET,CA,45,170621.0,33.7341,-116.9969,0.0002637424467093734
43488,LAFAYETTE,IN,45,160543.0,40.3991,-86.8593,0.00028029873616414294
43533,PETALUMA,CA,45,59682.0,38.2423,-122.6266,0.0007539961797526892
43578,VISTA,CA,44,98392.0,33.1896,-117.2386,0.00044719082852264413
43622,NEWPORT BEACH,CA,44,85159.0,33.6151,-117.8668,0.0005166805622423936
43666,POMPANO BEACH,FL,44,111790.0,26.2428,-80.1312,0.000393595133732892
43710,SAN RAFAEL,CA,44,60891.0,37.9905,-122.5221,0.0007226026834836019
43754,DELTONA,FL,44,221137.0,28.905,-81.2137,0.00019897167819044303
43798,PALM COAST,FL,44,91082.0,29.5389,-81.2457,0.00048308117959640763
43842,GARRETTSVILLE,OH,44,2591.0,41.2844,-81.0932,0.016981860285604014
43886,CLERMONT,FL,44,43266.0,28.5325,-81.7208,0.0010169648222622845
43930,THORNTON,CO,44,141799.0,39.9197,-104.9438,0.00031029838010141115
43974,SPRING,TX,44,63930.0,30.0613,-95.383,0.0006882527764742688
44018,MONTEREY,CA,44,30007.0,36.5919,-121.8808,0.0014663245242776686
44106,BROKEN ARROW,OK,44,114237.0,36.038,-95.7806,0.0003851641762301181
44150,GILA BEND,AZ,43,1783.0,32.9662,-112.7154,0.02411665731912507
44193,NAPERVILLE,IL,43,149089.0,41.748,-88.1659,0.0002884183273078497
44236,WOODBRIDGE,VA,43,42619.0,38.6409,-77.258,0.0010089396747929328
44279,GARLAND,TX,43,244026.0,32.91,-96.6304,0.00017621073164334947
44322,HOLLAND,MI,43,105134.0,42.7677,-86.0984,0.0004090018452641391
44365,SHREVEPORT,LA,43,283536.0,32.4653,-93.7955,0.00015165622707522149
44408,SPARKS,NV,43,108025.0,39.5736,-119.7161,0.00039805600555426987
44451,KELSO,WA,43,12661.0,46.1236,-122.8909,0.0033962562198878448
44537,CARY,NC,43,174880.0,35.7819,-78.8195,0.0002458828911253431
44580,ROCKVILLE,MD,43,67142.0,39.0834,-77.1553,0.0006404337076643532
44623,BRANDON,FL,42,114923.0,27.9367,-82.3,0.0003654620920094324
44665,MOUNT VERNON,WA,42,66896.0,48.4203,-122.3115,0.0006278402296101411
44707,MCKINNEY,TX,42,196160.0,33.2016,-96.667,0.00021411092985318107
44749,SAN CLEMENTE,CA,42,64232.0,33.4499,-117.6102,0.0006538796861377507
44791,BRISTOL,CT,42,61052.0,41.6812,-72.9407,0.0006879381510843215
44833,HICKORY,NC,42,206008.0,35.741,-81.3223,0.00020387557764747
44875,LEE'S SUMMIT,MO,42,101728.0,38.9171,-94.3816,0.000412865681031771
44917,LA MESA,CA,42,60888.0,32.7703,-117.0204,0.0006897910918407568
44959,OREGON CITY,OR,42,37418.0,45.3418,-122.5924,0.001122454433695013
45001,TRACY,CA,42,94027.0,37.7269,-121.4523,0.00044668020887617387
45043,WEST CHESTER,PA,42,19016.0,39.9601,-75.6058,0.002208666386201094
45085,GLENDALE,CA,42,194512.0,34.1819,-118.2468,0.00021592498149214444
45169,PORTLAND,ME,42,209491.0,43.6773,-70.2715,0.00020048593973010772
45211,CONWAY,AR,42,69651.0,35.0753,-92.4692,0.0006030064177111599
45253,PALM BAY,FL,42,534348.0,27.9631,-80.6593,7.86004626198657e-05
45295,KINGSPORT,TN,42,101323.0,36.5224,-82.5454,0.00041451595392951254
45337,MISSION VIEJO,CA,42,642211.0,33.6096,-117.6551,6.53990666618915e-05
45379,ENGLEWOOD,FL,41,19378.0,26.9717,-82.3524,0.002115801424295593
45420,FREDERICK,MD,41,184991.0,39.4337,-77.4141,0.00022163240373856025
45461,EASTON,PA,41,28883.0,40.6858,-75.2209,0.0014195201329501783
45502,PAWLEYS ISLAND,SC,41,104.0,33.4269,-79.1246,0.3942307692307692
45543,RIDGECREST,CA,41,28118.0,35.6308,-117.6622,0.0014581406927946512
45584,CONWAY,SC,41,25121.0,33.8401,-79.0431,0.0016321006329365869
45625,LOWELL,MA,41,114737.0,42.6389,-71.3217,0.00035733895779042506
45666,FISHERS,IN,41,99041.0,39.9588,-85.9659,0.0004139699720317848
45748,ENGLEWOOD,CO,41,33634.0,39.6468,-104.9942,0.0012190045787001248
45789,POMONA,CA,41,149831.0,34.0585,-117.7626,0.000273641636243501
45830,STAMFORD,CT,41,135413.0,41.1039,-73.5585,0.0003027774290503866
45871,MANASSAS,VA,41,42620.0,38.7479,-77.4838,0.0009619896762083529
45912,SANTA MARIA,CA,41,143647.0,34.9333,-120.4431,0.0002854219023021713
45953,DENTON,TX,41,438492.0,33.2175,-97.1418,9.350227598223e-05
45994,GULFPORT,MS,41,228022.0,30.4274,-89.0704,0.00017980721158484706
46035,CITRUS HEIGHTS,CA,41,87127.0,38.6948,-121.288,0.0004705774329427158
46076,LAKE CHARLES,LA,41,151109.0,30.201,-93.2111,0.0002713273200140296
46117,THOUSAND OAKS,CA,41,209570.0,34.1914,-118.8756,0.0001956386887436179
46158,LAKE WALES,FL,41,16455.0,27.9195,-81.5961,0.00249164387724096
46199,PROVO,UT,41,619218.0,40.2457,-111.6457,6.621254550093828e-05
46240,SPRINGFIELD,OH,40,81620.0,39.93,-83.7959,0.000490075961774075
46280,REDONDO BEACH,CA,40,70620.0,33.8577,-118.3765,0.0005664117813650524
46320,BERKELEY,CA,40,121385.0,37.8722,-122.276,0.0003295300078263377
46360,PORTSMOUTH,VA,40,97384.0,36.8468,-76.354,0.0004107450915961554
46400,LAKEVILLE,MN,40,70696.0,44.6774,-93.252,0.0005658028742786014
46440,SANTA CLARITA,CA,40,268273.0,34.4175,-118.4964,0.00014910184774464817
46480,LAFAYETTE,LA,40,237565.0,30.2082,-92.0325,0.00016837497106055184
46520,SANTA CLARA,CA,40,128058.0,37.3646,-121.968,0.0003123584625716472
46560,HAMPTON,VA,40,137217.0,37.0551,-76.363,0.0002915090695759272
46600,GASTONIA,NC,40,178220.0,35.2494,-81.1854,0.00022444170126809562
46680,HOLLISTER,CA,40,42093.0,36.8555,-121.3986,0.0009502767681087116
46720,SIOUX CITY,IA,39,111361.0,42.4959,-96.3901,0.0003502123723745297
46759,RACINE,WI,39,132006.0,42.7274,-87.8135,0.0002954411163128949
46798,COUNCIL BLUFFS,IA,39,62670.0,41.2369,-95.8516,0.0006223073240785064
46837,IRMO,SC,39,11685.0,34.1018,-81.1956,0.003337612323491656
46876,CHARLESTON,WV,39,129754.0,38.3484,-81.6322,0.00030056876859287573
46915,ESTES PARK,CO,39,5906.0,40.3699,-105.5217,0.006603454114459871
46954,MANSFIELD,OH,39,73448.0,40.7656,-82.5275,0.0005309879098137457
46993,MORENO VALLEY,CA,39,209578.0,33.9244,-117.2045,0.00018608823445208944
47032,NOBLESVILLE,IN,39,70442.0,40.0355,-86.0042,0.0005536469719769455
47071,STERLING HEIGHTS,MI,39,133744.0,42.5809,-83.0305,0.00029160186625194404
47110,YPSILANTI,MI,39,20204.0,42.244,-83.6208,0.0019303108295387053
47149,NEWARK,NJ,39,307355.0,40.7245,-74.1725,0.00012688910217826293
47188,LAKE ELSINORE,CA,39,69993.0,33.6847,-117.3344,0.0005571985770005572
47227,REDLANDS,CA,39,73234.0,34.0512,-117.1712,0.0005325395308190185
47266,LONGVIEW,WA,39,67203.0,46.1461,-122.963,0.0005803312352127137
47305,SPANAWAY,WA,39,34015.0,47.0979,-122.4233,0.0011465529913273556
47344,DAVIS,CA,39,77874.0,38.5553,-121.737,0.0005008089991524771
47383,BLOOMINGTON,IL,39,136524.0,40.4757,-88.9703,0.0002856640590665378
47422,AURORA,IL,39,181405.0,41.7638,-88.2902,0.00021498856150602245
47461,COTTONWOOD,AZ,38,12314.0,34.7195,-112.0016,0.0030859184667857724
47499,PLAINFIELD,IL,38,44941.0,41.6207,-88.2253,0.000845553058454418
47537,CHARLOTTESVILLE,VA,38,103760.0,38.0375,-78.4855,0.00036622976098689284
47575,NEWPORT NEWS,VA,38,185118.0,37.1051,-76.5185,0.00020527447357901446
47613,CARSON CITY,NV,38,58249.0,39.1511,-119.7476,0.0006523717145358719
47651,LAKEWOOD,WA,38,63142.0,47.1628,-122.5299,0.0006018181242279307
47689,MUSKEGON,MI,38,166847.0,43.2281,-86.2562,0.00022775357063657123
47727,LIVERMORE,CA,38,87154.0,37.6868,-121.7607,0.0004360098216949308
47765,ATHENS,GA,38,143173.0,33.9508,-83.3689,0.00026541317147786244
47803,DOTHAN,AL,38,73037.0,31.2336,-85.407,0.0005202842394950504
47841,HOMESTEAD,FL,38,79996.0,25.4665,-80.4472,0.0004750237511875594
47879,STATE COLLEGE,PA,38,83170.0,40.7909,-77.8567,0.00045689551520981125
47917,MADISON,AL,38,56967.0,34.7114,-86.7626,0.0006670528551617603
47955,JACKSON,MI,38,82775.0,42.2431,-84.4038,0.0004590758079130172
48031,CONCORD,CA,38,531175.0,37.9722,-122.0016,7.153951146044147e-05
48069,BULLHEAD CITY,AZ,38,41593.0,35.1205,-114.5461,0.0009136152718005433
48107,WELLINGTON,FL,38,61373.0,26.6461,-80.2699,0.0006191647793003438
48145,NORTHBROOK,IL,38,34950.0,42.1292,-87.8352,0.0010872675250357653
48183,IOWA CITY,IA,38,130736.0,41.6559,-91.5303,0.00029066209766246483
48221,VALLEJO,CA,38,169541.0,38.1125,-122.2342,0.0002241345751175232
48259,MALIBU,CA,38,10698.0,34.037,-118.7839,0.0035520658066928398
48297,CRANSTON,RI,38,82691.0,41.7658,-71.4858,0.0004595421508991305
48335,ROCHESTER,MN,37,121870.0,44.0154,-92.478,0.00030360219906457704
48372,MURRIETA,CA,37,111899.0,33.5719,-117.1909,0.00033065532310387044
48409,MIAMI BEACH,FL,37,82400.0,25.8171,-80.1396,0.00044902912621359224
48446,TAOS,NM,37,6458.0,36.3871,-105.5803,0.005729327965314339
48483,DEMING,NM,37,14756.0,32.2631,-107.7525,0.0025074545947411223
48520,JOHNSTOWN,PA,37,18429.0,40.326,-78.9194,0.0020077052471647945
48557,JOLIET,IL,37,150221.0,41.5188,-88.1499,0.00024630377909879445
48594,WATERLOO,IA,37,112333.0,42.4918,-92.3522,0.0003293778319816973
48668,WOODINVILLE,WA,37,13301.0,47.757,-122.1477,0.0027817457334035037
48705,GAITHERSBURG,MD,37,69016.0,39.1346,-77.2131,0.0005361075692593022
48742,SILVER SPRING,MD,37,81808.0,39.0028,-77.0207,0.0004522785057696069
48779,PEMBROKE PINES,FL,37,170472.0,26.0128,-80.3382,0.0002170444413158759
48816,PORTERVILLE,CA,37,71669.0,36.0643,-119.0338,0.0005162622612287042
48853,CASPER,WY,37,66876.0,42.842,-106.3208,0.0005532627549494587
48890,DOVER,DE,37,130186.0,39.161,-75.5202,0.0002842087474843685
48927,VICTORVILLE,CA,37,364015.0,34.5277,-117.3536,0.00010164416301526037
48964,OSHKOSH,WI,36,74251.0,44.0227,-88.5619,0.0004848419549905052
49000,APPLE VALLEY,CA,36,75603.0,34.5352,-117.2109,0.00047617158049283756
49036,HIGH POINT,NC,36,164836.0,35.991,-79.9937,0.00021839889344560655
49072,SPRING VALLEY,CA,36,32496.0,32.7317,-116.9766,0.0011078286558345643
49108,OAK FOREST,IL,36,27199.0,41.6054,-87.7527,0.0013235780727232618
49144,BROOKSVILLE,FL,36,8981.0,28.5404,-82.3903,0.004008462309319675
49216,CHILLICOTHE,OH,36,22002.0,39.3393,-82.9939,0.001636214889555495
49288,LARAMIE,WY,36,31735.0,41.3099,-105.6085,0.0011343942019851898
49324,KENNESAW,GA,36,33360.0,34.026,-84.6177,0.001079136690647482
49360,GRASS VALLEY,CA,36,13964.0,39.2238,-121.0522,0.0025780578630764826
49396,GALVESTON,TX,36,200451.0,29.2484,-94.8913,0.00017959501324513224
49432,FARGO,ND,36,228364.0,46.8651,-96.8292,0.00015764306107792823
49468,COSTA MESA,CA,36,111490.0,33.6667,-117.9135,0.00032289891470087
49504,ROCK HILL,SC,36,228811.0,34.9415,-81.0241,0.0001573350931554864
49540,NORWALK,CA,36,101893.0,33.9069,-118.0829,0.0003533118074843218
49576,LEHIGH ACRES,FL,36,124440.0,26.612,-81.6388,0.0002892960462873674
49612,IRVING,TX,36,254962.0,32.8583,-96.9702,0.0001411975117860701
49648,OAK ISLAND,NC,35,8564.0,33.9434,-78.1366,0.004086875291919664
49683,WOODLAND,CA,35,61227.0,38.6712,-121.75,0.0005716432292942656
49718,DESTIN,FL,35,13923.0,30.395,-86.4701,0.002513826043237808
49753,SONOMA,CA,35,10702.0,38.2902,-122.4598,0.003270416744533732
49788,WILLIAMSPORT,PA,35,27755.0,41.2399,-77.037,0.0012610340479192938
49823,MADERA,CA,35,80937.0,36.963,-120.0778,0.0004324351038462014
49858,HARTFORD,CT,35,974684.0,41.7661,-72.6834,3.590907412043288e-05
49893,NEW HAVEN,CT,35,565572.0,41.3113,-72.9246,6.18842516956285e-05
49928,SAN ANGELO,TX,35,100057.0,31.4424,-100.4504,0.0003498006136502194
49963,ROHNERT PARK,CA,35,44461.0,38.3479,-122.6965,0.0007872067654798588
49998,MIDDLETOWN,CT,35,48152.0,41.5476,-72.6549,0.0007268649277288586
50033,COVINA,CA,35,50717.0,34.0903,-117.8818,0.0006901039099315811
50068,MARTINEZ,CA,35,37093.0,37.9985,-122.1161,0.0009435742592942064
50103,RICHMOND,KY,35,34883.0,37.7307,-84.2925,0.0010033540693174326
50138,SIMPSONVILLE,SC,35,24133.0,34.7287,-82.2569,0.0014502962748104255
50173,APPLETON,WI,35,233947.0,44.278,-88.3892,0.00014960653481344065
50208,ITHACA,NY,35,31359.0,42.4442,-76.5032,0.0011161070187187092
50243,MERCED,CA,35,160638.0,37.3057,-120.4779,0.0002178811987201036
50278,INDIO,CA,35,369654.0,33.7346,-116.2346,9.468313612188696e-05
50313,STAR VALLEY,AZ,34,2490.0,34.2611,-111.2197,0.013654618473895583
50347,HOLDEN BEACH,NC,34,997.0,33.9121,-78.3182,0.034102306920762285
50381,JERSEY CITY,NJ,34,287899.0,40.7184,-74.0686,0.0001180969715073689
50449,BETHLEHEM,PA,34,76555.0,40.6266,-75.3679,0.0004441251387891059
50483,LONGWOOD,FL,34,15628.0,28.7014,-81.3487,0.0021755822882006653
50517,FAIRBORN,OH,34,34494.0,39.801,-84.0094,0.0009856786687539862
50551,HAMILTON,OH,34,63149.0,39.3939,-84.5653,0.0005384091592899333
50585,TRAVERSE CITY,MI,34,15468.0,44.7546,-85.6038,0.0021980863718644946
50619,MOORE,OK,34,62685.0,35.3293,-97.4757,0.0005423945122437584
50653,MONTGOMERY,AL,34,251158.0,32.3482,-86.2668,0.0001353729524840937
50687,NEWARK,OH,34,79959.0,40.0706,-82.425,0.0004252179241861454
50755,WACO,TX,34,195709.0,31.5599,-97.1882,0.00017372731964293927
50789,GOLDEN,CO,34,20461.0,39.7406,-105.2118,0.0016616978642295097
50857,ROSWELL,GA,34,92770.0,34.0391,-84.3513,0.0003664977902339118
50891,WICHITA FALLS,TX,33,102482.0,33.9072,-98.5291,0.00032200776721765775
50924,MECHANICSBURG,PA,33,9402.0,40.2115,-77.006,0.0035098915124441607
50957,SUMNER,WA,33,10589.0,47.2189,-122.2338,0.0031164415903295875
50990,LOS BANOS,CA,33,45560.0,37.063,-120.8406,0.0007243195785776997
51023,MENIFEE,CA,33,103680.0,33.6909,-117.1849,0.00031828703703703706
51056,BEL AIR,MD,33,10630.0,39.5348,-76.346,0.0031044214487300093
51089,JANESVILLE,WI,33,71202.0,42.6854,-89.0135,0.00046347012724361675
51122,SIERRA VISTA,AZ,33,45212.0,31.563,-110.3153,0.0007298947182164027
51155,BROOMFIELD,CO,33,73946.0,39.9542,-105.0526,0.00044627160360262896
51188,LAKE STEVENS,WA,33,38816.0,48.0024,-122.0953,0.0008501648804616653
51221,BRISTOL,TN,33,68083.0,36.5572,-82.2154,0.000484702495483454
51254,BANGOR,ME,33,31705.0,44.8323,-68.7906,0.0010408452925406088
51287,BROOKLYN,NY,33,2736074.0,40.6501,-73.9496,1.2061077295424027e-05
51320,LAWTON,OK,33,91023.0,34.6175,-98.4202,0.0003625457302000593
51353,GREENWOOD,IN,33,63579.0,39.6019,-86.1073,0.0005190393054310385
51386,FOLSOM,CA,33,81077.0,38.6668,-121.1422,0.00040702048669783044
51419,SHELTON,WA,33,10484.0,47.2186,-123.1121,0.00314765356734071
51452,MACON,GA,33,156554.0,32.8065,-83.6974,0.0002107898871954725
51485,LAKE OSWEGO,OR,33,40457.0,45.4129,-122.7004,0.000815680846330672
51518,BLUE SPRINGS,MO,33,58720.0,39.0124,-94.2721,0.0005619891008174386
51584,POTTSTOWN,PA,33,23356.0,40.2508,-75.6445,0.001412913170063367
51617,TIGARD,OR,33,55161.0,45.4237,-122.7845,0.0005982487627127862
51650,PLACERVILLE,CA,32,10744.0,38.7308,-120.7979,0.0029784065524944155
51682,HESPERIA,CA,32,99878.0,34.3975,-117.3147,0.00032039087686978115
51714,ODESSA,TX,32,155039.0,31.8801,-102.3448,0.00020639968008049587
51746,OWENSBORO,KY,32,75644.0,37.7575,-87.1172,0.00042303421289196765
51778,CAMARILLO,CA,32,76748.0,34.223,-119.0321,0.00041694897586907803
51810,FLORENCE,KY,32,32056.0,38.9899,-84.6471,0.0009982530571499876
51842,SANTA CLAUS,IN,32,2746.0,38.1168,-86.9293,0.011653313911143482
51874,GAINESVILLE,GA,32,175569.0,34.2902,-83.8294,0.00018226452278021746
51906,GEORGETOWN,TX,32,71788.0,30.666,-97.6966,0.000445756951022455
51938,SHOW LOW,AZ,32,11767.0,34.2671,-110.0384,0.0027194697034078354
51970,UPLAND,CA,32,78847.0,34.1178,-117.6604,0.0004058493030806499
52002,GARDEN CITY,SC,32,10885.0,33.5926,-79.0071,0.0029398254478640333
52034,NEW BEDFORD,MA,32,153701.0,41.6697,-70.9428,0.00020819643333485144
52066,COLUMBIA,MD,32,106600.0,39.2004,-76.859,0.000300187617260788
52130,CASTRO VALLEY,CA,32,65444.0,37.7088,-122.0626,0.0004889676670130188
52162,MOUNT PLEASANT,SC,32,90945.0,32.8537,-79.8203,0.00035186101489911484
52194,LYNCHBURG,VA,32,128849.0,37.4003,-79.1909,0.0002483527229547765
52226,JACKSON,TN,32,72836.0,35.6538,-88.8354,0.0004393431819429952
52258,BARSTOW,CA,32,25235.0,34.8661,-117.0471,0.0012680800475530019
52290,BURLINGTON,VT,32,123307.0,44.4876,-73.2316,0.0002595148693910321
52354,PLANTATION,FL,31,93130.0,26.1259,-80.2617,0.0003328680339310641
52385,STANWOOD,WA,31,8051.0,48.2449,-122.3426,0.003850453359831077
52416,KLAMATH FALLS,OR,31,21806.0,42.2195,-121.7754,0.0014216270751169402
52447,SILVERDALE,WA,31,21774.0,47.6663,-122.6828,0.0014237163589602279
52478,PUNTA GORDA,FL,31,19605.0,26.8941,-82.0513,0.0015812292782453456
52509,HIGHLANDS RANCH,CO,31,101514.0,39.5419,-104.9708,0.0003053765983017121
52540,SONORA,CA,31,4963.0,37.9819,-120.3828,0.006246222043119081
52571,FARMINGTON,NM,31,46457.0,36.7555,-108.1823,0.0006672837247347009
52602,ORMOND BEACH,FL,31,43127.0,29.2985,-81.1014,0.0007188072437220303
52633,MUNCIE,IN,31,88061.0,40.1989,-85.395,0.00035202870737329806
52664,MCMINNVILLE,OR,31,34432.0,45.211,-123.1918,0.0009003252788104089
52695,LEXINGTON,SC,31,23665.0,33.989,-81.2202,0.001309951405028523
52726,WEST JORDAN,UT,31,116383.0,40.6024,-112.0008,0.0002663619257107997
52757,PARKER,CO,31,58733.0,39.5084,-104.7753,0.000527812303134524
52788,MOJAVE,CA,31,3865.0,35.0139,-118.1896,0.008020698576972834
52819,RUSSELLVILLE,AR,31,28946.0,35.2762,-93.1383,0.0010709597180957645
52881,LAYTON,UT,31,81726.0,41.077,-111.962,0.00037931625186599126
52912,CAROLINA BEACH,NC,31,6583.0,34.0396,-77.8966,0.0047090991948959444
52943,SEQUIM,WA,31,8073.0,48.0746,-123.0945,0.0038399603616994923
52974,PAHRUMP,NV,31,44711.0,36.2235,-115.9974,0.00069334168325468
53005,PASCO,WA,31,77274.0,46.2506,-119.1305,0.000401169863084608
53036,MIDLAND,TX,31,140171.0,32.0243,-102.1147,0.00022115844218846979
53067,WILLIAMSBURG,VA,30,94892.0,37.2693,-76.7076,0.0003161488850482654
53097,CRYSTAL LAKE,IL,30,40463.0,42.2333,-88.3351,0.0007414180856585028
53127,MERRITT ISLAND,FL,30,34300.0,28.3139,-80.6708,0.0008746355685131195
53157,WINTER HAVEN,FL,30,293093.0,28.0118,-81.7014,0.0001023565898878513
53187,GULF SHORES,AL,30,15178.0,30.2764,-87.7017,0.0019765449993411517
53217,POCATELLO,ID,30,74284.0,42.8724,-112.4647,0.00040385547358785204
53247,POUGHKEEPSIE,NY,30,314159.0,41.695,-73.9211,9.549304651466296e-05
53277,GREEN VALLEY,AZ,30,20937.0,31.8393,-111.0009,0.001432870038687491
53307,ATLANTIC CITY,NJ,30,38487.0,39.3797,-74.4527,0.000779483981604178
53337,CONCORD,NC,30,288783.0,35.3933,-80.6369,0.00010388423141251389
53367,ASHLAND,OR,30,21401.0,42.1905,-122.6992,0.0014018036540348582
53397,DANBURY,CT,30,180143.0,41.4015,-73.4709,0.00016653436436608695
53427,ANDERSON,SC,30,29345.0,34.5211,-82.6478,0.0010223206679161698
53457,DOWNEY,CA,30,113052.0,33.9379,-118.1311,0.0002653646109754803
53487,WALNUT CREEK,CA,30,69809.0,37.9024,-122.0399,0.00042974401581457976
53517,LEVITTOWN,NY,30,50804.0,40.7241,-73.5125,0.0005905046846704984
53547,SUNNYVALE,CA,30,154573.0,37.3836,-122.0255,0.00019408305460850213
